DATE,value,feature,commodity
1996-07-01,1460.0217285156302,aluminium (U.S. Dollars per Metric Ton),aluminium
1996-08-01,1466.78576660156,aluminium (U.S. Dollars per Metric Ton),aluminium
1996-09-01,1405.7619628906302,aluminium (U.S. Dollars per Metric Ton),aluminium
1996-10-01,1336.02172851563,aluminium (U.S. Dollars per Metric Ton),aluminium
1996-11-01,1451.0476074218802,aluminium (U.S. Dollars per Metric Ton),aluminium
1996-12-01,1500.97619628906,aluminium (U.S. Dollars per Metric Ton),aluminium
1997-01-01,1575.13635253906,aluminium (U.S. Dollars per Metric Ton),aluminium
1997-02-01,1582.0529785156302,aluminium (U.S. Dollars per Metric Ton),aluminium
1997-03-01,1631.18420410156,aluminium (U.S. Dollars per Metric Ton),aluminium
1997-04-01,1561.11364746094,aluminium (U.S. Dollars per Metric Ton),aluminium
1997-05-01,1625.4499511718802,aluminium (U.S. Dollars per Metric Ton),aluminium
1997-06-01,1567.1904296875,aluminium (U.S. Dollars per Metric Ton),aluminium
1997-07-01,1591.5869140625,aluminium (U.S. Dollars per Metric Ton),aluminium
1997-08-01,1710.02502441406,aluminium (U.S. Dollars per Metric Ton),aluminium
1997-09-01,1611.61901855469,aluminium (U.S. Dollars per Metric Ton),aluminium
1997-10-01,1607.32604980469,aluminium (U.S. Dollars per Metric Ton),aluminium
1997-11-01,1598.3249511718802,aluminium (U.S. Dollars per Metric Ton),aluminium
1997-12-01,1530.52380371094,aluminium (U.S. Dollars per Metric Ton),aluminium
1998-01-01,1485.47497558594,aluminium (U.S. Dollars per Metric Ton),aluminium
1998-02-01,1465.1750488281302,aluminium (U.S. Dollars per Metric Ton),aluminium
1998-03-01,1438.31823730469,aluminium (U.S. Dollars per Metric Ton),aluminium
1998-04-01,1417.5500488281302,aluminium (U.S. Dollars per Metric Ton),aluminium
1998-05-01,1364.31579589844,aluminium (U.S. Dollars per Metric Ton),aluminium
1998-06-01,1305.52380371094,aluminium (U.S. Dollars per Metric Ton),aluminium
1998-07-01,1312.66662597656,aluminium (U.S. Dollars per Metric Ton),aluminium
1998-08-01,1310.55004882813,aluminium (U.S. Dollars per Metric Ton),aluminium
1998-09-01,1341.88635253906,aluminium (U.S. Dollars per Metric Ton),aluminium
1998-10-01,1303.70458984375,aluminium (U.S. Dollars per Metric Ton),aluminium
1998-11-01,1295.30004882813,aluminium (U.S. Dollars per Metric Ton),aluminium
1998-12-01,1250.39477539063,aluminium (U.S. Dollars per Metric Ton),aluminium
1999-01-01,1219.40002441406,aluminium (U.S. Dollars per Metric Ton),aluminium
1999-02-01,1186.475,aluminium (U.S. Dollars per Metric Ton),aluminium
1999-03-01,1179.86363636364,aluminium (U.S. Dollars per Metric Ton),aluminium
1999-04-01,1277.85,aluminium (U.S. Dollars per Metric Ton),aluminium
1999-05-01,1323.13157894737,aluminium (U.S. Dollars per Metric Ton),aluminium
1999-06-01,1315.5227272727302,aluminium (U.S. Dollars per Metric Ton),aluminium
1999-07-01,1403.3636363636401,aluminium (U.S. Dollars per Metric Ton),aluminium
1999-08-01,1421.69047619048,aluminium (U.S. Dollars per Metric Ton),aluminium
1999-09-01,1492.06818181818,aluminium (U.S. Dollars per Metric Ton),aluminium
1999-10-01,1473.33333333333,aluminium (U.S. Dollars per Metric Ton),aluminium
1999-11-01,1472.43181818182,aluminium (U.S. Dollars per Metric Ton),aluminium
1999-12-01,1554.7352941176503,aluminium (U.S. Dollars per Metric Ton),aluminium
2000-01-01,1679.85,aluminium (U.S. Dollars per Metric Ton),aluminium
2000-02-01,1679.425,aluminium (U.S. Dollars per Metric Ton),aluminium
2000-03-01,1579.64,aluminium (U.S. Dollars per Metric Ton),aluminium
2000-04-01,1458.745,aluminium (U.S. Dollars per Metric Ton),aluminium
2000-05-01,1468.0652173913,aluminium (U.S. Dollars per Metric Ton),aluminium
2000-06-01,1509.3727272727301,aluminium (U.S. Dollars per Metric Ton),aluminium
2000-07-01,1564.3761904761902,aluminium (U.S. Dollars per Metric Ton),aluminium
2000-08-01,1530.3347826087,aluminium (U.S. Dollars per Metric Ton),aluminium
2000-09-01,1602.30952380952,aluminium (U.S. Dollars per Metric Ton),aluminium
2000-10-01,1501.2454545454502,aluminium (U.S. Dollars per Metric Ton),aluminium
2000-11-01,1475.55454545455,aluminium (U.S. Dollars per Metric Ton),aluminium
2000-12-01,1569.055,aluminium (U.S. Dollars per Metric Ton),aluminium
2001-01-01,1619.8772727272699,aluminium (U.S. Dollars per Metric Ton),aluminium
2001-02-01,1607.03,aluminium (U.S. Dollars per Metric Ton),aluminium
2001-03-01,1512.17272727273,aluminium (U.S. Dollars per Metric Ton),aluminium
2001-04-01,1499.4833333333302,aluminium (U.S. Dollars per Metric Ton),aluminium
2001-05-01,1542.39047619048,aluminium (U.S. Dollars per Metric Ton),aluminium
2001-06-01,1470.83333333333,aluminium (U.S. Dollars per Metric Ton),aluminium
2001-07-01,1418.6227272727301,aluminium (U.S. Dollars per Metric Ton),aluminium
2001-08-01,1377.8454545454501,aluminium (U.S. Dollars per Metric Ton),aluminium
2001-09-01,1345.995,aluminium (U.S. Dollars per Metric Ton),aluminium
2001-10-01,1283.53043478261,aluminium (U.S. Dollars per Metric Ton),aluminium
2001-11-01,1334.45454545455,aluminium (U.S. Dollars per Metric Ton),aluminium
2001-12-01,1348.72352941176,aluminium (U.S. Dollars per Metric Ton),aluminium
2002-01-01,1371.36363636364,aluminium (U.S. Dollars per Metric Ton),aluminium
2002-02-01,1371.08,aluminium (U.S. Dollars per Metric Ton),aluminium
2002-03-01,1404.985,aluminium (U.S. Dollars per Metric Ton),aluminium
2002-04-01,1370.38571428571,aluminium (U.S. Dollars per Metric Ton),aluminium
2002-05-01,1344.4272727272698,aluminium (U.S. Dollars per Metric Ton),aluminium
2002-06-01,1356.93333333333,aluminium (U.S. Dollars per Metric Ton),aluminium
2002-07-01,1337.8652173913001,aluminium (U.S. Dollars per Metric Ton),aluminium
2002-08-01,1293.35714285714,aluminium (U.S. Dollars per Metric Ton),aluminium
2002-09-01,1301.7,aluminium (U.S. Dollars per Metric Ton),aluminium
2002-10-01,1311.4608695652198,aluminium (U.S. Dollars per Metric Ton),aluminium
2002-11-01,1373.2666666666698,aluminium (U.S. Dollars per Metric Ton),aluminium
2002-12-01,1375.8619047619,aluminium (U.S. Dollars per Metric Ton),aluminium
2003-01-01,1379.29090909091,aluminium (U.S. Dollars per Metric Ton),aluminium
2003-02-01,1421.555,aluminium (U.S. Dollars per Metric Ton),aluminium
2003-03-01,1386.54761904762,aluminium (U.S. Dollars per Metric Ton),aluminium
2003-04-01,1334.32,aluminium (U.S. Dollars per Metric Ton),aluminium
2003-05-01,1400.415,aluminium (U.S. Dollars per Metric Ton),aluminium
2003-06-01,1410.5380952381,aluminium (U.S. Dollars per Metric Ton),aluminium
2003-07-01,1440.90434782609,aluminium (U.S. Dollars per Metric Ton),aluminium
2003-08-01,1457.24,aluminium (U.S. Dollars per Metric Ton),aluminium
2003-09-01,1416.5954545454501,aluminium (U.S. Dollars per Metric Ton),aluminium
2003-10-01,1477.2478260869598,aluminium (U.S. Dollars per Metric Ton),aluminium
2003-11-01,1511.6,aluminium (U.S. Dollars per Metric Ton),aluminium
2003-12-01,1557.7785714285699,aluminium (U.S. Dollars per Metric Ton),aluminium
2004-01-01,1608.89285714286,aluminium (U.S. Dollars per Metric Ton),aluminium
2004-02-01,1685.225,aluminium (U.S. Dollars per Metric Ton),aluminium
2004-03-01,1657.3543478260901,aluminium (U.S. Dollars per Metric Ton),aluminium
2004-04-01,1731.68,aluminium (U.S. Dollars per Metric Ton),aluminium
2004-05-01,1625.27368421053,aluminium (U.S. Dollars per Metric Ton),aluminium
2004-06-01,1682.04090909091,aluminium (U.S. Dollars per Metric Ton),aluminium
2004-07-01,1707.86818181818,aluminium (U.S. Dollars per Metric Ton),aluminium
2004-08-01,1692.1,aluminium (U.S. Dollars per Metric Ton),aluminium
2004-09-01,1731.0227272727302,aluminium (U.S. Dollars per Metric Ton),aluminium
2004-10-01,1830.36666666667,aluminium (U.S. Dollars per Metric Ton),aluminium
2004-11-01,1817.35,aluminium (U.S. Dollars per Metric Ton),aluminium
2004-12-01,1852.9238095238102,aluminium (U.S. Dollars per Metric Ton),aluminium
2005-01-01,1836.21,aluminium (U.S. Dollars per Metric Ton),aluminium
2005-02-01,1882.8,aluminium (U.S. Dollars per Metric Ton),aluminium
2005-03-01,1987.51904761905,aluminium (U.S. Dollars per Metric Ton),aluminium
2005-04-01,1892.00952380952,aluminium (U.S. Dollars per Metric Ton),aluminium
2005-05-01,1741.45,aluminium (U.S. Dollars per Metric Ton),aluminium
2005-06-01,1731.94318181818,aluminium (U.S. Dollars per Metric Ton),aluminium
2005-07-01,1783.2619047619,aluminium (U.S. Dollars per Metric Ton),aluminium
2005-08-01,1871.2727272727302,aluminium (U.S. Dollars per Metric Ton),aluminium
2005-09-01,1837.69318181818,aluminium (U.S. Dollars per Metric Ton),aluminium
2005-10-01,1934.14285714286,aluminium (U.S. Dollars per Metric Ton),aluminium
2005-11-01,2056.97045454545,aluminium (U.S. Dollars per Metric Ton),aluminium
2005-12-01,2250.9,aluminium (U.S. Dollars per Metric Ton),aluminium
2006-01-01,2383.30238095238,aluminium (U.S. Dollars per Metric Ton),aluminium
2006-02-01,2453.375,aluminium (U.S. Dollars per Metric Ton),aluminium
2006-03-01,2432.47826086957,aluminium (U.S. Dollars per Metric Ton),aluminium
2006-04-01,2623.85833333333,aluminium (U.S. Dollars per Metric Ton),aluminium
2006-05-01,2852.0714285714303,aluminium (U.S. Dollars per Metric Ton),aluminium
2006-06-01,2490.95454545455,aluminium (U.S. Dollars per Metric Ton),aluminium
2006-07-01,2511.8333333333303,aluminium (U.S. Dollars per Metric Ton),aluminium
2006-08-01,2461.55227272727,aluminium (U.S. Dollars per Metric Ton),aluminium
2006-09-01,2484.38095238095,aluminium (U.S. Dollars per Metric Ton),aluminium
2006-10-01,2657.14772727273,aluminium (U.S. Dollars per Metric Ton),aluminium
2006-11-01,2702.1363636363603,aluminium (U.S. Dollars per Metric Ton),aluminium
2006-12-01,2823.67105263158,aluminium (U.S. Dollars per Metric Ton),aluminium
2007-01-01,2799.05909090909,aluminium (U.S. Dollars per Metric Ton),aluminium
2007-02-01,2839.05,aluminium (U.S. Dollars per Metric Ton),aluminium
2007-03-01,2757.07954545455,aluminium (U.S. Dollars per Metric Ton),aluminium
2007-04-01,2817.0526315789502,aluminium (U.S. Dollars per Metric Ton),aluminium
2007-05-01,2804.60476190476,aluminium (U.S. Dollars per Metric Ton),aluminium
2007-06-01,2681.3095238095198,aluminium (U.S. Dollars per Metric Ton),aluminium
2007-07-01,2738.09090909091,aluminium (U.S. Dollars per Metric Ton),aluminium
2007-08-01,2512.60227272727,aluminium (U.S. Dollars per Metric Ton),aluminium
2007-09-01,2394.9625,aluminium (U.S. Dollars per Metric Ton),aluminium
2007-10-01,2444.53260869565,aluminium (U.S. Dollars per Metric Ton),aluminium
2007-11-01,2507.15227272727,aluminium (U.S. Dollars per Metric Ton),aluminium
2007-12-01,2382.8333333333303,aluminium (U.S. Dollars per Metric Ton),aluminium
2008-01-01,2456.125,aluminium (U.S. Dollars per Metric Ton),aluminium
2008-02-01,2784.89285714286,aluminium (U.S. Dollars per Metric Ton),aluminium
2008-03-01,3012.0526315789502,aluminium (U.S. Dollars per Metric Ton),aluminium
2008-04-01,2968.03409090909,aluminium (U.S. Dollars per Metric Ton),aluminium
2008-05-01,2908.2775,aluminium (U.S. Dollars per Metric Ton),aluminium
2008-06-01,2967.8690476190504,aluminium (U.S. Dollars per Metric Ton),aluminium
2008-07-01,3067.45652173913,aluminium (U.S. Dollars per Metric Ton),aluminium
2008-08-01,2762.56,aluminium (U.S. Dollars per Metric Ton),aluminium
2008-09-01,2524.14772727273,aluminium (U.S. Dollars per Metric Ton),aluminium
2008-10-01,2122.02826086956,aluminium (U.S. Dollars per Metric Ton),aluminium
2008-11-01,1857.13,aluminium (U.S. Dollars per Metric Ton),aluminium
2008-12-01,1504.41666666667,aluminium (U.S. Dollars per Metric Ton),aluminium
2009-01-01,1420.35952380952,aluminium (U.S. Dollars per Metric Ton),aluminium
2009-02-01,1338.0625,aluminium (U.S. Dollars per Metric Ton),aluminium
2009-03-01,1338.07954545455,aluminium (U.S. Dollars per Metric Ton),aluminium
2009-04-01,1431.8125,aluminium (U.S. Dollars per Metric Ton),aluminium
2009-05-01,1464.41666666667,aluminium (U.S. Dollars per Metric Ton),aluminium
2009-06-01,1586.3357142857099,aluminium (U.S. Dollars per Metric Ton),aluminium
2009-07-01,1674.3318181818202,aluminium (U.S. Dollars per Metric Ton),aluminium
2009-08-01,1927.6375,aluminium (U.S. Dollars per Metric Ton),aluminium
2009-09-01,1835.59772727273,aluminium (U.S. Dollars per Metric Ton),aluminium
2009-10-01,1875.6636363636399,aluminium (U.S. Dollars per Metric Ton),aluminium
2009-11-01,1956.54761904762,aluminium (U.S. Dollars per Metric Ton),aluminium
2009-12-01,2181.25714285714,aluminium (U.S. Dollars per Metric Ton),aluminium
2010-01-01,2230.15,aluminium (U.S. Dollars per Metric Ton),aluminium
2010-02-01,2053.29,aluminium (U.S. Dollars per Metric Ton),aluminium
2010-03-01,2210.54782608696,aluminium (U.S. Dollars per Metric Ton),aluminium
2010-04-01,2314.305,aluminium (U.S. Dollars per Metric Ton),aluminium
2010-05-01,2044.73157894737,aluminium (U.S. Dollars per Metric Ton),aluminium
2010-06-01,1929.4090909090899,aluminium (U.S. Dollars per Metric Ton),aluminium
2010-07-01,1989.0454545454502,aluminium (U.S. Dollars per Metric Ton),aluminium
2010-08-01,2110.4404761904802,aluminium (U.S. Dollars per Metric Ton),aluminium
2010-09-01,2171.24318181818,aluminium (U.S. Dollars per Metric Ton),aluminium
2010-10-01,2342.1785714285697,aluminium (U.S. Dollars per Metric Ton),aluminium
2010-11-01,2324.04545454545,aluminium (U.S. Dollars per Metric Ton),aluminium
2010-12-01,2356.66904761905,aluminium (U.S. Dollars per Metric Ton),aluminium
2011-01-01,2439.7,aluminium (U.S. Dollars per Metric Ton),aluminium
2011-02-01,2515.26,aluminium (U.S. Dollars per Metric Ton),aluminium
2011-03-01,2555.5,aluminium (U.S. Dollars per Metric Ton),aluminium
2011-04-01,2667.4166666666697,aluminium (U.S. Dollars per Metric Ton),aluminium
2011-05-01,2587.2125,aluminium (U.S. Dollars per Metric Ton),aluminium
2011-06-01,2557.7613636363603,aluminium (U.S. Dollars per Metric Ton),aluminium
2011-07-01,2525.4285714285697,aluminium (U.S. Dollars per Metric Ton),aluminium
2011-08-01,2380.975,aluminium (U.S. Dollars per Metric Ton),aluminium
2011-09-01,2293.46136363636,aluminium (U.S. Dollars per Metric Ton),aluminium
2011-10-01,2180.64761904762,aluminium (U.S. Dollars per Metric Ton),aluminium
2011-11-01,2079.98181818182,aluminium (U.S. Dollars per Metric Ton),aluminium
2011-12-01,2024.375,aluminium (U.S. Dollars per Metric Ton),aluminium
2012-01-01,2151.3333333333303,aluminium (U.S. Dollars per Metric Ton),aluminium
2012-02-01,2207.9166666666697,aluminium (U.S. Dollars per Metric Ton),aluminium
2012-03-01,2184.15909090909,aluminium (U.S. Dollars per Metric Ton),aluminium
2012-04-01,2048.5052631578897,aluminium (U.S. Dollars per Metric Ton),aluminium
2012-05-01,2002.5227272727302,aluminium (U.S. Dollars per Metric Ton),aluminium
2012-06-01,1885.51315789474,aluminium (U.S. Dollars per Metric Ton),aluminium
2012-07-01,1876.25,aluminium (U.S. Dollars per Metric Ton),aluminium
2012-08-01,1843.32727272727,aluminium (U.S. Dollars per Metric Ton),aluminium
2012-09-01,2064.12,aluminium (U.S. Dollars per Metric Ton),aluminium
2012-10-01,1974.3043478260897,aluminium (U.S. Dollars per Metric Ton),aluminium
2012-11-01,1948.8295454545498,aluminium (U.S. Dollars per Metric Ton),aluminium
2012-12-01,2086.76315789474,aluminium (U.S. Dollars per Metric Ton),aluminium
2013-01-01,2037.60681818182,aluminium (U.S. Dollars per Metric Ton),aluminium
2013-02-01,2053.595,aluminium (U.S. Dollars per Metric Ton),aluminium
2013-03-01,1911.2825,aluminium (U.S. Dollars per Metric Ton),aluminium
2013-04-01,1861.02380952381,aluminium (U.S. Dollars per Metric Ton),aluminium
2013-05-01,1832.57142857143,aluminium (U.S. Dollars per Metric Ton),aluminium
2013-06-01,1814.5375,aluminium (U.S. Dollars per Metric Ton),aluminium
2013-07-01,1769.60869565217,aluminium (U.S. Dollars per Metric Ton),aluminium
2013-08-01,1816.2357142857102,aluminium (U.S. Dollars per Metric Ton),aluminium
2013-09-01,1761.3047619047602,aluminium (U.S. Dollars per Metric Ton),aluminium
2013-10-01,1814.58260869565,aluminium (U.S. Dollars per Metric Ton),aluminium
2013-11-01,1747.96428571429,aluminium (U.S. Dollars per Metric Ton),aluminium
2013-12-01,1739.81,aluminium (U.S. Dollars per Metric Ton),aluminium
2014-01-01,1727.41136363636,aluminium (U.S. Dollars per Metric Ton),aluminium
2014-02-01,1695.165,aluminium (U.S. Dollars per Metric Ton),aluminium
2014-03-01,1705.36666666667,aluminium (U.S. Dollars per Metric Ton),aluminium
2014-04-01,1810.675,aluminium (U.S. Dollars per Metric Ton),aluminium
2014-05-01,1751.05,aluminium (U.S. Dollars per Metric Ton),aluminium
2014-06-01,1838.95238095238,aluminium (U.S. Dollars per Metric Ton),aluminium
2014-07-01,1948.3043478260897,aluminium (U.S. Dollars per Metric Ton),aluminium
2014-08-01,2030.4925,aluminium (U.S. Dollars per Metric Ton),aluminium
2014-09-01,1990.43181818182,aluminium (U.S. Dollars per Metric Ton),aluminium
2014-10-01,1946.18913043478,aluminium (U.S. Dollars per Metric Ton),aluminium
2014-11-01,2055.555,aluminium (U.S. Dollars per Metric Ton),aluminium
2014-12-01,1909.4595238095199,aluminium (U.S. Dollars per Metric Ton),aluminium
2015-01-01,1814.71904761905,aluminium (U.S. Dollars per Metric Ton),aluminium
2015-02-01,1817.82,aluminium (U.S. Dollars per Metric Ton),aluminium
2015-03-01,1773.86363636364,aluminium (U.S. Dollars per Metric Ton),aluminium
2015-04-01,1819.1875,aluminium (U.S. Dollars per Metric Ton),aluminium
2015-05-01,1804.0394736842102,aluminium (U.S. Dollars per Metric Ton),aluminium
2015-06-01,1687.7272727272698,aluminium (U.S. Dollars per Metric Ton),aluminium
2015-07-01,1639.5,aluminium (U.S. Dollars per Metric Ton),aluminium
2015-08-01,1548.125,aluminium (U.S. Dollars per Metric Ton),aluminium
2015-09-01,1589.6022727272698,aluminium (U.S. Dollars per Metric Ton),aluminium
2015-10-01,1516.4886363636401,aluminium (U.S. Dollars per Metric Ton),aluminium
2015-11-01,1467.89285714286,aluminium (U.S. Dollars per Metric Ton),aluminium
2015-12-01,1497.20238095238,aluminium (U.S. Dollars per Metric Ton),aluminium
2016-01-01,1481.1,aluminium (U.S. Dollars per Metric Ton),aluminium
2016-02-01,1531.2619047619,aluminium (U.S. Dollars per Metric Ton),aluminium
2016-03-01,1531.0119047619,aluminium (U.S. Dollars per Metric Ton),aluminium
2016-04-01,1571.2261904761901,aluminium (U.S. Dollars per Metric Ton),aluminium
2016-05-01,1550.625,aluminium (U.S. Dollars per Metric Ton),aluminium
2016-06-01,1593.50681818182,aluminium (U.S. Dollars per Metric Ton),aluminium
2016-07-01,1629.04761904762,aluminium (U.S. Dollars per Metric Ton),aluminium
2016-08-01,1639.2840909090899,aluminium (U.S. Dollars per Metric Ton),aluminium
2016-09-01,1592.3636363636401,aluminium (U.S. Dollars per Metric Ton),aluminium
2016-10-01,1665.9047619047599,aluminium (U.S. Dollars per Metric Ton),aluminium
2016-11-01,1737.1136363636401,aluminium (U.S. Dollars per Metric Ton),aluminium
2016-12-01,1727.7375,aluminium (U.S. Dollars per Metric Ton),aluminium
2017-01-01,1791.2380952381,aluminium (U.S. Dollars per Metric Ton),aluminium
2017-02-01,1860.75,aluminium (U.S. Dollars per Metric Ton),aluminium
2017-03-01,1901.46739130435,aluminium (U.S. Dollars per Metric Ton),aluminium
2017-04-01,1921.22222222222,aluminium (U.S. Dollars per Metric Ton),aluminium
2017-05-01,1913.02380952381,aluminium (U.S. Dollars per Metric Ton),aluminium
2017-06-01,1885.2863636363602,aluminium (U.S. Dollars per Metric Ton),aluminium
1980-01-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1980-02-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1980-03-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1980-04-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1980-05-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1980-06-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1980-07-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1980-08-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1980-09-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1980-10-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1980-11-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1980-12-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1981-01-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1981-02-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1981-03-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1981-04-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1981-05-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1981-06-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1981-07-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1981-08-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1981-09-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1981-10-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1981-11-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1981-12-01,12.15,iron (U.S. Dollars per Metric Ton),iron
1982-01-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1982-02-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1982-03-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1982-04-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1982-05-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1982-06-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1982-07-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1982-08-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1982-09-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1982-10-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1982-11-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1982-12-01,14.05,iron (U.S. Dollars per Metric Ton),iron
1983-01-01,12.54,iron (U.S. Dollars per Metric Ton),iron
1983-02-01,12.54,iron (U.S. Dollars per Metric Ton),iron
1983-03-01,12.54,iron (U.S. Dollars per Metric Ton),iron
1983-04-01,12.54,iron (U.S. Dollars per Metric Ton),iron
1983-05-01,12.54,iron (U.S. Dollars per Metric Ton),iron
1983-06-01,12.54,iron (U.S. Dollars per Metric Ton),iron
1983-07-01,12.54,iron (U.S. Dollars per Metric Ton),iron
1983-08-01,12.54,iron (U.S. Dollars per Metric Ton),iron
1983-09-01,12.54,iron (U.S. Dollars per Metric Ton),iron
1983-10-01,12.54,iron (U.S. Dollars per Metric Ton),iron
1983-11-01,12.54,iron (U.S. Dollars per Metric Ton),iron
1983-12-01,12.54,iron (U.S. Dollars per Metric Ton),iron
1984-01-01,11.31,iron (U.S. Dollars per Metric Ton),iron
1984-02-01,11.31,iron (U.S. Dollars per Metric Ton),iron
1984-03-01,11.31,iron (U.S. Dollars per Metric Ton),iron
1984-04-01,11.31,iron (U.S. Dollars per Metric Ton),iron
1984-05-01,11.31,iron (U.S. Dollars per Metric Ton),iron
1984-06-01,11.31,iron (U.S. Dollars per Metric Ton),iron
1984-07-01,11.31,iron (U.S. Dollars per Metric Ton),iron
1984-08-01,11.31,iron (U.S. Dollars per Metric Ton),iron
1984-09-01,11.31,iron (U.S. Dollars per Metric Ton),iron
1984-10-01,11.31,iron (U.S. Dollars per Metric Ton),iron
1984-11-01,11.31,iron (U.S. Dollars per Metric Ton),iron
1984-12-01,11.31,iron (U.S. Dollars per Metric Ton),iron
1985-01-01,11.49,iron (U.S. Dollars per Metric Ton),iron
1985-02-01,11.49,iron (U.S. Dollars per Metric Ton),iron
1985-03-01,11.49,iron (U.S. Dollars per Metric Ton),iron
1985-04-01,11.49,iron (U.S. Dollars per Metric Ton),iron
1985-05-01,11.49,iron (U.S. Dollars per Metric Ton),iron
1985-06-01,11.49,iron (U.S. Dollars per Metric Ton),iron
1985-07-01,11.49,iron (U.S. Dollars per Metric Ton),iron
1985-08-01,11.49,iron (U.S. Dollars per Metric Ton),iron
1985-09-01,11.49,iron (U.S. Dollars per Metric Ton),iron
1985-10-01,11.49,iron (U.S. Dollars per Metric Ton),iron
1985-11-01,11.49,iron (U.S. Dollars per Metric Ton),iron
1985-12-01,11.49,iron (U.S. Dollars per Metric Ton),iron
1986-01-01,11.36,iron (U.S. Dollars per Metric Ton),iron
1986-02-01,11.36,iron (U.S. Dollars per Metric Ton),iron
1986-03-01,11.36,iron (U.S. Dollars per Metric Ton),iron
1986-04-01,11.36,iron (U.S. Dollars per Metric Ton),iron
1986-05-01,11.36,iron (U.S. Dollars per Metric Ton),iron
1986-06-01,11.36,iron (U.S. Dollars per Metric Ton),iron
1986-07-01,11.36,iron (U.S. Dollars per Metric Ton),iron
1986-08-01,11.36,iron (U.S. Dollars per Metric Ton),iron
1986-09-01,11.36,iron (U.S. Dollars per Metric Ton),iron
1986-10-01,11.36,iron (U.S. Dollars per Metric Ton),iron
1986-11-01,11.36,iron (U.S. Dollars per Metric Ton),iron
1986-12-01,11.36,iron (U.S. Dollars per Metric Ton),iron
1987-01-01,10.94,iron (U.S. Dollars per Metric Ton),iron
1987-02-01,10.94,iron (U.S. Dollars per Metric Ton),iron
1987-03-01,10.94,iron (U.S. Dollars per Metric Ton),iron
1987-04-01,10.94,iron (U.S. Dollars per Metric Ton),iron
1987-05-01,10.94,iron (U.S. Dollars per Metric Ton),iron
1987-06-01,10.94,iron (U.S. Dollars per Metric Ton),iron
1987-07-01,10.94,iron (U.S. Dollars per Metric Ton),iron
1987-08-01,10.94,iron (U.S. Dollars per Metric Ton),iron
1987-09-01,10.94,iron (U.S. Dollars per Metric Ton),iron
1987-10-01,10.94,iron (U.S. Dollars per Metric Ton),iron
1987-11-01,10.94,iron (U.S. Dollars per Metric Ton),iron
1987-12-01,10.94,iron (U.S. Dollars per Metric Ton),iron
1988-01-01,10.51,iron (U.S. Dollars per Metric Ton),iron
1988-02-01,10.51,iron (U.S. Dollars per Metric Ton),iron
1988-03-01,10.51,iron (U.S. Dollars per Metric Ton),iron
1988-04-01,10.51,iron (U.S. Dollars per Metric Ton),iron
1988-05-01,10.51,iron (U.S. Dollars per Metric Ton),iron
1988-06-01,10.51,iron (U.S. Dollars per Metric Ton),iron
1988-07-01,10.51,iron (U.S. Dollars per Metric Ton),iron
1988-08-01,10.51,iron (U.S. Dollars per Metric Ton),iron
1988-09-01,10.51,iron (U.S. Dollars per Metric Ton),iron
1988-10-01,10.51,iron (U.S. Dollars per Metric Ton),iron
1988-11-01,10.51,iron (U.S. Dollars per Metric Ton),iron
1988-12-01,10.51,iron (U.S. Dollars per Metric Ton),iron
1989-01-01,12.03,iron (U.S. Dollars per Metric Ton),iron
1989-02-01,12.03,iron (U.S. Dollars per Metric Ton),iron
1989-03-01,12.03,iron (U.S. Dollars per Metric Ton),iron
1989-04-01,12.03,iron (U.S. Dollars per Metric Ton),iron
1989-05-01,12.03,iron (U.S. Dollars per Metric Ton),iron
1989-06-01,12.03,iron (U.S. Dollars per Metric Ton),iron
