OBJECTID	PASS_SPEED	FRT_SPEED	MAXSPD	NUM_TRACK	POLYLINE
9614.0	79.0	2570.0	79.0	1	`ighVcvhsFEHGLKTUb@gCfGQb@Uh@Wl@_BxD[t@Qb@Qb@OZMZIPmAtCmA|CKTKXKRKVQ`@Yn@q@`BeIvRg@jAoFlMUh@Uj@qKlWSd@OZyEjLQ^O\MXQ`@]z@O^gCdGSf@KV}AtDQb@MXsAbDO^}@tBQb@EJq@|AO`@Uh@O`@Yn@KVy@pBSf@Sf@Qb@Sb@Uh@Wj@mA|CUf@OZO`@KRCFCFQb@Q^MViBpEWn@Sd@]|@Q`@KTIRKTITO\Wj@M\O\a@bAQ`@MTGPO^e@jAO\Qd@Sd@IReA`C_A`Cw@hB{@tBMZ]x@Sh@KTu@fBw@hBWp@kApCmAtCuAdDyBnF{@nByAnDk@rAcAdC_C~FiEhKkDhIyDhJeD`IkEhKmFbMcErK{D`J{@hBm@xAeBdEwAjDgAjCoAxCu@fBcB~DeBfEqAzCuAhD_@|@aA|BuAbDgAjCoAvCeAhCiBxEcF|LmI|RaJrTuBxF}IpScDzH
14092.0	79.0	2555.0	79.0	1	[]
14406.0	79.0	2555.0	79.0	2	fwwkUweboEV?nJJnID
2889.0	25.0	25.0	79.0	1	xyliVwrfzFrB}JdCoLLq@Jw@@e@EcAGoA?]?UFmAFo@@o@@YEo@Mi@Sg@_A}Ao@eAyCcF_@yAMm@Ky@QiBEUSm@Sa@]a@m@i@a@WiAm@q@QcA[}@Oi@Ea@Ag@GYE]Gq@OuDiA}J}C{@Y_Ac@kAu@q@e@gAmAw@cAe@o@iDkE_DcEk@{@[k@Sg@O_@IYI]O{@GiAAm@Bs@Hy@F_@Je@Ha@Ro@x@cDpAuEPm@Jq@Ho@Do@?W?y@I_AKw@I_@Y}@M]_A{BoA_BmBsBeAeAoCqC{E{Ek@q@cDeDuEyEwE{E_B_BmBqBaA}@_@_@aD{BaAs@{B_Bw@u@IMaE}D]_@Y]MQIQIQKYI]?QA[@[@k@C}CMuBI_@Ia@O]Q]OWoCgDc@i@c@g@_@q@Wi@Mg@K_@Ge@Ec@Ei@DeAZmCHeA@oACk@I_AEYQ_AOo@o@sA_BwCgBaFs@sBWmAC}@B{@Z}@z@wA~EuHn@gA^gAZ_BjBoJ
9618.0	79.0	2570.0	79.0	1	j}`fVm{`pFzIk\b@aBxQio@|AiGzXobAfEcQnn@w~BvPiq@bBqHzb@ubBrYy_AdSov@jp@mcClPmo@j]mqAnB}IhJs[dLse@bLm\rCmMrF{RxRyr@nMqc@lUg|@jF{Pxb@i|ArAoCf@cB|GiMrRqV|Q{Q`EmC`P_O|IcHnHmGvFqFrtAqjA
1600.0	79.0	2555.0	79.0	2	bqrkU}iboEbeCjBxLJzJFhED
558.0	79.0	2555.0	79.0	2	pfimU{}aoEgr@@sC?eDGcCKoIa@mCSuBIoBGeBCofCIuM?yOA
14407.0	79.0	2555.0	79.0	2	lrlkUsnboElOJ`TLdxCzB
1596.0	79.0	2555.0	79.0	1	bnvlUcraoEqG?cNBchAFyI?cn@DcQBqV?gCAsEE
14408.0	79.0	2555.0	79.0	2	blekUedcoEbBv@zClAnBt@rBn@pBl@`Cj@pDv@zB`@jC`@`Ed@vD\fETlDJzCDhwAdAl[R
14410.0	79.0	2555.0	79.0	1	blekUedcoEeD{Ai^cP
1397.0	0.0	1570.0	70.0	1	nyukU}wopEzCVnAB`ACbAE~@MlAY`A[`Ac@hA{@bAkAn@oAhBcGd@cAn@cAt@w@zZiTdIwFzAeAnA_AxAy@dA_@fAWhAMxAIpAEtADdFb@zHl@zNdAnGp@tFt@nF`ArCp@pD|@pCx@nC|@nBr@rCjAvCpA~JhF|@^z@Xz@Pz@L~@LpAJ|ACpAEbAOjJ}A|GeA|K_AdL]bBBtARzAVdRhFtFtAbB^jAJhBAxAElAOhB_@nBi@x@O~@IbBCzADxB\xAd@~@`@bAt@|@z@rC`DhFbGbA~@|@d@bAd@fB^pBT|_@vB|@BzNRvAFpAN`ATjAZbAd@z@j@l@p@j@r@f@~@ZhALz@Dz@KlAYrAg@pAo@nAoAhAuDlDq@~@]~@M|@E`AJbGb@hGBnBG`BWzAc@zAq@|Aq@jAyBlCkAz@}@f@oBt@{DnA_Bn@iAf@iAl@kAx@aAp@qAv@eB~@uEvB
1398.0	0.0	1570.0	70.0	1	hpalUullpEaDxAyCtAaBp@uAd@gBj@iB`@yAVw]nGwA`@_A^}@f@cB~AaGdGkExEy@pAc@bAQrACfAD~@PdAXx@b@~@vCbFd@lATfBDr@GbAM~@]dAi@~@m@t@m@j@k@^m@ZsAf@sAZyAPsA?yA?oGa@wQgAkAC{@@y@FyB^_AN
990.0	79.0	3070.0	79.0	2	p{_kU{b~qEgEhEiFrFoDvDmCtDsAvB{BbDaG|IgDbF
339.0	0.0	1040.0	40.0	1	jf_oUqsovEg^aSm`@kRyoAk\wLcEcE}BwKiIoKwJmk@il@yI_Iae@uXsIqDua@gUySoKcv@ub@kx@_c@uwAyt@}KmE_C{AaS{G_[oGadDql@ucAsP{iBy[cPiF}GsAwaAs]aOiHsEiEmKwLsm@c_AaGiGcFsDgKuC{IcBeJw@gOPmZlCqd@lA}Ye@sHc@uFqAiLi@mLmAcHuAoUwHuf@iR}`@wQeF_DuCiAe[{OaRoL_FkAcTwBmGUgE?sRfAoMLan@k@eGXsHr@kMfCwOdGkMvCmEbAsVlCqKLecAcByS_A{F_AcE_AaDuA_PmAkJLgHrAu@HmJfAgE?kCi@aDmBwFyBsLeK_FuAeFWmDRsIzAkF?gE_@}C_A}DwE}KiQoAmEuBmEoIqGeJmFkGiCm\gKmN{DoDkA
909.0	90.0	4070.0	90.0	2	`ks{TodgtEzQcOvKqIbBqAbA}@dAkAz@gAp@}@t@oAj@kA^}@b@mAl@{BZiBtDyXPaANcAZeA`@cAb@m@n@o@v@q@x@g@dA_@~@WhASxAKtACdADz@H|@NnAXz@\`Ah@rH~E|jAfv@zBhAhAd@nAf@hA`@xAd@rBh@lBb@pGlA
911.0	90.0	4070.0	90.0	2	`ks{TodgtExFiEhAy@|AiA
1420.0	65.0	2060.0	60.0	1	tv{mUm~znEnn@b@
1434.0	65.0	2060.0	60.0	1	ttjnUkgqnEfXpLrUhLfIvCfItB~I`BfLtAlFZrHNpEJjReAv^{ClIeAlNcA
1427.0	65.0	2060.0	60.0	1	df}mUi}znEnDHpNFzRVrEFpE^rFv@rGxAvBr@`Cv@~B`ArBfAfCdBxClClDvDtDbEjFfHfOvSnM`RhQnVhs@nbAlGtH`G|EjO`K
1419.0	65.0	2060.0	60.0	1	~rqmUgf{nE~UPzKNzPHd\R~g@d@bc@\ji@\|h@^vj@^pb@V
1060.0	79.0	2550.0	79.0	2	rewoU}binEsBb@oUzE}EbAwPjDoN|C{ChAmAd@yB`AwBrAyCxBmGvF
1432.0	65.0	2060.0	60.0	1	nbgnUkhsnEzUvFpDzA|FfCvF~CdHfFnMrInGrD`FhCjOtHlMrF
1739.0	65.0	2060.0	60.0	1	x}dnUgrtnEhe@rYnJ`GzQdF
1442.0	0.0	1025.0	25.0	1	~|_pUo}jnEy`@nBkCT{@JeBRuATeEv@eIdBc[vGgs@`OaMjCcOzCqKzBkDt@okAtV{VfF
1067.0	79.0	2550.0	79.0	2	tpnoUoh}mEyBfA
1061.0	79.0	2550.0	79.0	2	dgtoUwzgnEeTbSsIbIcG~F
1201.0	79.0	1025.0	25.0	1	xyvoUclhnEaATeCh@
1202.0	79.0	1025.0	25.0	1	fbvoUwdhnEnI}AxEmA
1062.0	79.0	2550.0	79.0	2	f_soUotfnEuCjC_C~BwBnBmAdA_IrHu@x@aAxAw@xAg@~@i@rAoAjFKn@KhBGdBObD?rEArN@\
2990.0	50.0	2540.0	50.0	2	zsf~U_x|nFqAr@{Bl@uFz@wDv@yA^eAh@aB`AgHtFwHlGkFdEkBr@_BVoBHwBKeFeBwS{H{A{@yCyDyCwGs@qAcA}@mB{@uBc@gUeCoCO_IF_CUiCq@uD_CgDuCuCsBgU}K{E{BgBs@
2881.0	70.0	2070.0	70.0	1	jmldVuy|jFo@bEmAlLwAbNaA`HMlAa@|DKhAOxAc@|D[fCUtBMhA
2179.0	75.0	2570.0	75.0	2	ry{gV}jkhFdFtLVj@bAbCzDfJ
2178.0	79.0	2570.0	79.0	2	zc{gVqolhFpAtAh@n@j@bAj@hAn@lA|@jBv@lBfAbClChGfBhE
9622.0	79.0	2570.0	79.0	1	ppweVmhgoFpM_f@pcAqyDpOko@pFcUpFeS
9620.0	79.0	2570.0	79.0	1	jc{eVudqoFrtAqfFjcBenG
3249.0	0.0	0.0	0.0		j{_iVibpeFTh@p@dAtFzHVVf@`@h@Tx@LjGn@nC\x@Fd@Cr@K\MrNcGdFuBz^aMfVaIdX_JpC_Aj@Ol@Ib@AZ@`@Dd@Fh@Dz@Bp@Gr@Qb@SdLsDzAc@l@MrEm@hBQpAOn@Ot@Sb@KVCtAIrBMv@Ij@MrBi@rEsCz@Wp@ObAKnELfBHxDLxCChFKnCCtCB`EFzADlA?tIIf@Ad@I^Il@S^U`@W`@g@Zw@Hc@JaBZqFPiAFSVkAT{@b@_Ih@wHTgBb@iHLkAZcALWPW^i@d@c@j@]r@Yb@Kb@GrFUfI[hFAxECrTH`ADjABz@?n@Dj@BxB@|AMtb@H|FHxME
720.0	79.0	2555.0	79.0	2	vemoUuz~nEc@N_@PeB|@sF~CiH|DcI~EcCxAcIpE
2219.0	79.0	1050.0	79.0	1	jazgVwk`dFk@Hu@L{@F_AAy@Ek@Iq@O_A]cBiA
2221.0	79.0	1050.0	79.0	1	plygVeb`dF??f@Yh@a@d@k@\s@Pm@D}@Ck@Mg@[_A
13768.0	79.0	2555.0	79.0	1	ngbpUkp}nEUEiAQuAMuAIgAAeCB}A@mAD{@Dq@@sHAkPG_UIsPGiUIaREsTIeVG{[I}\QyIO{DI{B?iRAqJDsMAgGCcCA}GCkDA_fAWuQG{QEmTEil@QiXIm\I_^OyACwCKsGMcCKuEKo@C{@I}Be@}Aq@uA_AeD{CsIaIsAsA}FmFwAy@
3219.0	70.0	2070.0	70.0	1	[]
2986.0	79.0	2570.0	79.0	1	xogeVwc`nFrB@zNCrCK`D_@jB[`Ba@bEyApCaB|BgBfBsBh@_Al@wAZ_AdAwDjAaEzAgGrHiYt@uBtDmNnLcd@tB}Hp@iCf@kBV{@rAkF`AeCbAsD~@gDfBeHnD}NpDkNrBoIvAgFvJk_@lBcHdD}L`C{IlD{MvBcInCeKjDqMdAuD|CqLxC_L`CaJ~B{IdE{OvCwKzAsFhDsMvC}KpCmK`CwInBsHrCmKlCeKxAiFjCaK`@yAt@iC|@iDlA{E`AgDz@iDfAgEjAcEpAaFjDqMfBqGlAqEhC_KpCcKxBoIvDsNnEqPz@{CtB{HPq@
9621.0	79.0	2570.0	79.0	1	vcqeVmbvnFJ]b_AilDxDyNvDiNdXibAf@eBfe@{bBjl@u|B`@wA`Ji]hB_Gx@sBl@{B
13767.0	79.0	2555.0	79.0	1	rdcpUib}nEmIoDuHaDmAc@gA[qA]w@Q
2682.0	79.0	2570.0	70.0	2	fiecVeppgFj@dSdAt\h@bR`@nNB|B`AlYZpJLjFLlET`EhAb`@t@hXZlKTxHzBlq@h@`RfAr]`@bMN|EF|AxAth@L`DjBbn@xEt|APxIRxGbBxj@x@zXBf@BXXnHTpJX|INhFL|CHbEJlDLxDLhDL~DLbDNrGFdCVhHNnDJtF@h@
2255.0	79.0	1060.0	79.0	1	~zlgV_xidF|@x@
2254.0	79.0	1060.0	79.0	1	xdlgVwjjdFnCrBlCzBl@d@dDlCrErD
2408.0	70.0	2070.0	70.0	1	~oldV_f`jFqEdS{E|UqBhJEp@iF~UQdAWfAeDdO{FlWuHf_@eB~IOfASdAcA~DwAhH_BdIkFrViDzOk@xCm@rBeA~FqAhGeAzF{@hF_@hGy@lNm@lKsAfW}AxRO~Bm@rOQdBa@hIm@lJGpAwAxTw@lNQbE}@vN]pGg@nHi@jKWpDw@`Nk@|Jo@hKsAtUe@tI{@fPg@dFOxD
2214.0	0.0	10.0	10.0	1	xdlgVwjjdFdA~@ZZ\j@L^Hd@@r@Ed@Id@Sx@Wb@}@z@oAfA
9612.0	79.0	2570.0	79.0	1	fd~gVi~vrFqKvWuDbJmEpKkBzEkJ`TqGbPo@tAuCbHqEnJaFhJoA|BmC|EkC~EcCdEu@nAwB~D{@xA_F|IeNtVeLlS_J|OiG`Lck@tcAkgA~oBmHjMsNjWa_@bq@sNbWuNdW}^dq@iNtVyNnW}]zo@aOlWsNbWoMdVqCzE
2215.0	0.0	10.0	10.0	1	~zlgV_xidFgBgAy@g@o@[aAWq@Mq@EaA?s@Dy@Lo@Pw@\e@X_Ap@
13769.0	79.0	2555.0	79.0	2	jumoU_z~nEOIwAa@qAQsAGsAB{@HaAVSH
9616.0	79.0	2570.0	79.0	1	bmufViumqF`Ay@JKFGTShCeC~@}@h@e@nLyJhWmQ|]mRde@yQxScHxa@mNhOmEjNcFvoBkm@xl@uRjNgElnC{{@rd@oNxb@gP~NwG`]aRtZuSvTwTrH}IhPsTfb@gv@vIuMvJ{RhPw[hCaFpIuO
550.0	79.0	2555.0	79.0	1	x~olUuqaoEaEE}MOidAy@
14405.0	79.0	2555.0	79.0	2	|q~kUw_boEw^[mECgAGwAE{BAwBGcpCuB
14401.0	79.0	2555.0	79.0	1	ndmlUetaoEed@]{FCsQOsQOsTQkLKaJI_LIcIIsPM{USon@g@
14402.0	79.0	2555.0	79.0	2	~telUmzaoEkh@a@kp@_@
1606.0	79.0	2555.0	79.0	1	rgdkUexcoE}G{CeAc@k@OuA[wAU}AKcACsH?{IMoEGcDGuCQeGe@yBIwBBuCVcC`@{ARuEt@eBR}AHwB@aCIqAE_HQM?
14403.0	79.0	2555.0	79.0	2	fzblUo|aoEgXO
14404.0	79.0	2555.0	79.0	2	~`blU_}aoEyMI}m@c@yn@g@o@A
1064.0	79.0	2550.0	79.0	2	lzqoUamcnEAlBKr_@Ade@?zMAfI?nB
1047.0	79.0	2550.0	79.0	3	tolpUskqnErEkAvLeD
1203.0	0.0	1020.0	20.0	1	v|toUa{gnEj@g@j@[XMb@SxBs@bJ_A|D_@zAMlAGjBOfBU
1063.0	79.0	2550.0	79.0	2	hzqoUaednECvHFfM
1049.0	79.0	2550.0	79.0	3	`hbpUq}mnEnHcBnDw@dFmAzHqB`o@cO
1055.0	79.0	2550.0	79.0	2	`l{oUsoknEjDeBdDuApDqAjBm@nr@uP~HiBjKcCrIuBtOyD
1050.0	79.0	2550.0	79.0	3	`~apUgzmnE~HiB
1053.0	79.0	2550.0	79.0	2	|m_pUi_mnEhJwB
1054.0	79.0	2550.0	79.0	2	vd_pUc|lnEdHeB
1205.0	79.0	1025.0	25.0	1	tftoUgzgnEuRhB
1056.0	79.0	2550.0	79.0	2	pizoUgxjnEna@kV
1057.0	79.0	2550.0	79.0	2	lezoUeujnEbCaB
1733.0	0.0	10.0	10.0	1	~rsoU}vgnEq`@vDuIv@oEd@}^fDyIz@gGh@
1058.0	79.0	2550.0	79.0	2	tqyoUcgjnEjNuIjCkB
1681.0	0.0	10.0	10.0	1	liaoUcranEq@?}@?yR?qLAiK?eN?_UAqL?sI?w\?qVA_Y?od@AqD@
1216.0	0.0	10.0	10.0	1	frioUo`enEoHpC{[rLoNlFkRbHmLjEeLfEuEbBsEfBmKzDkUpIaV~IyHrCmQrGmFpBkBr@kBp@kCdAy@V{@Zi@PaFlAw@Lw@Lk@HqAJs@Fy@DuBHwB@}A?oB?_CAgB@{A?
1051.0	79.0	2550.0	79.0	3	v_`pUkemnEh}@{S
1713.0	0.0	10.0	10.0	1	`g`qU{cxmE}@]m@OWCe@IoBCgH?uOAuAAs@Eg@Io@Ss@]]W[[q@aAK_@@{@?o@@eFR{Jr@}i@J_@N}E?iBGo@Ok@IUQUUS]Oo@SsD{@yBe@gDy@cB_@q@Oo@O]K]Km@S_@M[Ie@Me@Ky@QaCi@a@I[G]GuAQm@Kk@Kq@OmAWcAWmAWyA]gBa@]K_@OWQUQSUQUOYEQGa@KcIBeLS_sACqOAcJGaBMiCk@wJKwBAq@OmBIg@QoAUmAK}@Qq@Yw@c@eAi@w@a@i@e@i@k@g@m@e@s@e@{As@o@Q
1048.0	79.0	2550.0	79.0	3	bpgpU_vonElCs@bCg@fKeCtFmAbTkFpYwGp}@eTxSyE
1449.0	0.0	10.0	10.0	1	fmpoUyegnEqIz@uLhAaCTsFl@qcApJeIvAwF`Bog@dRsYpK{RnHqHjC
1046.0	79.0	2550.0	79.0	3	`dmpUesqnE|Bi@zGcBrIqB
1515.0	79.0	2550.0	79.0	3	dxdpUqxnnEbLgC~GeB~M}C`XgGnJ}B`Be@xA[jGyA
597.0	0.0	1020.0	20.0	1	tsaqUoomnE_@Cq@Ge@A]Ai@?k@?o@AyH?yHAcL?eF?qJB{J@kH?yF?
1052.0	79.0	2550.0	79.0	1	fy_pUacmnEnEiA
1059.0	79.0	2550.0	79.0	2	rewoU}binEjE_A~Z{GtAa@xAe@|CiAjAg@bCqAfEcCnQyK
1065.0	79.0	2550.0	79.0	2	zyqoUef`nEAlCA|@E`BQfBMjAY~AQv@UbAgDfI{@lAyAjBoCtCs@h@eAx@iAr@wBpAub@`S
1066.0	79.0	2550.0	79.0	2	nzooUc`~mEsXnMeObH
2531.0	70.0	2070.0	70.0	1	nmldV{hpjF\bAPj@^rAb@zA\dAdFpOh@xA
2654.0	79.0	2570.0	79.0	2	`oigVghwhFyIwPwHeOwCaGyC{FyF{KiEuIg@cAc@{@}@eBeAkBkD_GoCyDqD{EiDeEqH{IoIsJyAaB_HcImOuQcHgIkMiOWa@g@e@cDwDsCiD}@cAcHaIi@q@oGuHcGkHWUi@o@i@m@uI_K
2108.0	79.0	1560.0	60.0	1	x~~aVco{{EuCn@sAXeATwBd@cE|@_E|@yCn@kGrA{Dz@}Dz@uBb@kDt@eE|@
2046.0	0.0	2570.0	70.0	1	xu}|U}aqaFg@\a@\gGvEuB~Am@d@eDfCkBxA}GhFuJnHeBtAgE`DwDtC_BpA{AhAuEnDs@h@w@n@qCtBqDpC}@r@kAx@kAt@kAz@yB`BOLWRmDnCkDjCqEhDkA`AkBtAaCjBkAz@oAbAsAbAuDtCgDfCe@`@[To@d@{C~BiA|@kBvA_BlAi@b@{@l@sB`BiBvAsDpCcAx@eAv@_E|CcAt@yDzC}C|BiDhCgDhCaE|CyDxCYReEbDmBvAwB~Ac@^cAv@w@l@g@`@u@h@e@^u@j@g@^g@\y@f@c@XaAr@_Ar@q@f@}AlA
2047.0	0.0	2570.0	70.0	1	lnu|UckjaFg@^q@f@iKbISN_At@c@Zs@j@}DxCeAx@]Xy@n@_Ar@gAz@mA`AkAbASNwAnAgA~@s@h@sKjIg@^q@h@oA~@m@d@k@d@_D`CgAx@u@l@iAz@cAv@gBtAmBxAoDnCoBzAKH
2954.0	70.0	2070.0	70.0	1	|tmdVwjckFiB|P
2532.0	70.0	2070.0	70.0	1	pzldVijojFNb@FV
2533.0	70.0	2070.0	70.0	1	h{ldVmhojFh@~A
1011.0	79.0	3070.0	79.0	3	rqqkUcdzoEyAPcAPsAXwAd@oBbA_QzJ_MnHq@f@}@r@cAdAq@~@q@dAmL~U{@dA{@bAw@t@s@h@wAz@gAj@}An@oBl@iB`@{BXuAJeDXcCTsBXgDd@mB^}Bf@mBb@uBj@_Ct@wBr@{DzA_CfAmBbAsEhCeJrFuHfFyDrCuCbCgDxCoBdBwLfM_DfDuHdIymBprB
1010.0	79.0	3070.0	79.0	3	|tqkUudzoEiBP
13771.0	79.0	2555.0	79.0	2	`peoUqtynErOcJzI{FdAo@`GsDnG}DlM{HhDoBt@g@~EsCxFqClBcAzA_AtHqEdHgEvPqKzPmKdLcHzI_F~SoMnCaB`DqBb@W
1607.0	79.0	3070.0	79.0	3	vw}jUmyeoEBz[DnFDpBHl@N|@`@`Al@bA|@|@jAv@t@ZtAb@x@T
1013.0	79.0	3070.0	79.0	3	vcdkUwonoEgoBdtBoBxBmB`BiB|AiBtAeC`BuBnAwIbFwW|NkEfCsF`DoCdByApAkAnAaAfAaAxAy@`Bk@pAe@|AWjAS~@UtBGbC?nBExU?rEG~Y@hE@jI
1116.0	79.0	3070.0	79.0	3	xpzkUqm_pEy^nNoDdBiAt@uA~@_BtAmAlAs@z@qFfHkJnMeArAaAfAiAdAgA|@}@n@kAv@aBx@aChAaUtJ_J~DgCdAmCrA_FdCyeBf}@s@\}@\kA`@_AXuA\iAR{@LiBTuShB}CT
1012.0	79.0	3070.0	79.0	3	lagkUoqqoEkk@hm@ip@lr@
1009.0	79.0	3070.0	79.0	2	`y}kUyfapEwF~EeBjAuCnA_DnAeBh@{DfAyA\uBb@sBXmATyBd@oCv@}BdAsG~CcI`EkB|@mAn@oAv@{A~@uBxAiBjA}A`AmB`AmE`B
2146.0	79.0	2570.0	70.0	2	p~fcVmgyfFXxHBfAL~EF|ADvBPfFLpD?jABfA
910.0	90.0	4070.0	90.0	2	bxs{T}ngtEbEgC|DoBhB}@pBu@lBs@fC{@jEiA~Bk@xCm@nB[fCa@|C]jCWdBMdBKlBKzBEfCE`C?jB@jB@fDLfDNhBL|BRztApM
914.0	90.0	4070.0	90.0	2	nmp{TijdtEvIiLxKuNtBcCpAuAdAcAfAcAtAiA~o@kh@rFmE
921.0	90.0	4070.0	90.0	2	ldvzTs}usEpa@sLjCy@|Bu@~Ak@zAk@tAm@pAm@|Aw@dB}@llAmq@zFaDfAm@jAg@fAe@vAe@lBo@xWiIbA_@t@_@t@a@r@e@z@o@bAcAf@o@p@gAd@w@fLiVbAsBh@}@l@s@d@g@l@g@lA_AlAu@fB}@pHqDvGeDlAq@fAs@z@s@x@w@v@{@v@aAzA{BhPiYnA{BtA{Bp@y@p@s@v@o@v@i@bAi@zCyA`J_E
919.0	90.0	4070.0	90.0	2	hjg{Ta~|sEdTE`CEtCMdUiArBQrAKdBUdJ{A|AUdBO~AGjA?lADpAFzGt@nALnADvAB|AAzAEfAI~@K`L}ApHcApNeBzEo@dAQ`AQr@SbA]`A]tAo@bOuIt@g@lA_AdAaAbAiAl@{@pAmB|@wAzPaY|@uAj@_Ad@{@\y@Tq@No@Jq@Ju@LgBdGe_AJqAJaAPsA^kBVgA`@uAt@qBh@qAf@_Al@eAz@uAfA{Abf@go@
920.0	90.0	4070.0	90.0	2	~w_{T_`}sE`GkCbCcA`A[pAa@dBa@hCi@|XoFfP{CdBY|AOvAIhACjA?nABnADdAJfALhANlAXrBh@vVxGrc@tLbB`@zA\rATfANpANfBNjCJrBDrA?rAC|BKnIa@nF[tDUxAGtBIrBCpCCtCAbEC
922.0	90.0	4070.0	90.0	2	dqozTqdtsEpRcHnM}EnAc@xCw@fAWdAQnAQpg@{F|Cc@pAWrA_@jA]v@Yp@YrQyI~@[z@S~@Q~@MfAKpAEjAArABpBFbRz@jBF`B@|A?`CKtAMlAKjCa@dB]lTkG
924.0	90.0	4070.0	90.0	2	jhozTu`tsExG{B
928.0	79.0	70.0	79.0		~cnzTcmssEfBmAv@e@lBeA
929.0	79.0	70.0	79.0		tumzTabssEhMaJ
2080.0	79.0	1560.0	60.0	1	vf_eVuin~E}HbFyBxAwErCsEvC}GpE_FjDgJ~FeItFcEbC
2086.0	79.0	1560.0	60.0	1	dbtdVwkd~EoH~Gs]t\qXrV}@v@kDxCmAdAmAx@cBtAaSvOaMnJmL`JyYdUgClB}ArA
940.0	79.0	70.0	79.0		hqizTmvlsE`DcHtB_Et@eBt@{Bb@oA^sAd@qB~@cEpGyZh@{Bj@mBl@cBnb@uz@`L_Ud@eAn@gAx@qAt@{@hDcDvAkApB_Bzb@iZ
2092.0	79.0	1560.0	60.0	1	npgdVovy}EcRlNcLxIuH~F
494.0	0.0	1040.0	40.0	1	`k~{Ty``oE}SlD
2093.0	79.0	1560.0	60.0	1	pffdVgtx}EiM~J
1383.0	0.0	1570.0	70.0	1	tfcpUimisExAyPdBoRv@gJdAwLpAaOlAuNrBqUhAuMdA_MdAuKp@_JLqA|A_QrAaP
486.0	79.0	1060.0	79.0	1	~fyqUopdpE_JrImLpKqEfEiKtJqFbFgHnG
693.0	79.0	3060.0	79.0	1	`~mrU{e|oEiZjDu]bEaPhBkWxC}QvBwH~@qQpBiWxCgRtBaHz@_BRyZpD}UlCgX~C_]zDyTpCuBP
238.0	0.0	2070.0	70.0	1	p|ztUgqyvEi[|EctE`r@
374.0	0.0	2570.0	70.0	1	hjtxUysy}EsIhHmPtO
596.0	0.0	1020.0	20.0	1	fz~pU}omnEw@?yK?sG?mJAiEAwEAkG?wE?cB?gEAaA?_UA_dAIsQEmHCaMC
598.0	0.0	1020.0	20.0	1	tlbqUudmnE}@[s@Ws@YeDkAiFmB}Ag@cAUgAS
600.0	0.0	1020.0	20.0	1	zdoqUechnEq@Uq@S}Bs@qBk@oDcAsJuCwGoBoEqAoGkBqEsAaFwA{@W{A_@y@MaAMgAIaACa@@wBCcABsABsENcBFqADsBJo@BgALy@P}@TmBh@_@Le@Jg@Hm@Dq@FeA@eBAiAIw@I}@QkCg@gBi@OGUKe@U_@USMqAuAa@i@wAiCU]e@o@WY]Y_@Wg@]y@_@u@Yg@SwDuAiI{CiNgFoHkCoEaB{VeJoJkDyGeC}m@_Uac@{OcGwBiEaBwk@}S
602.0	0.0	1020.0	20.0	1	xyoqU_mfnEAU@k@Ck@@mA?sB?uD@wDAs@@cBGcBG{@Ki@QaAKc@Oe@Qc@M[Se@U_@Sa@
1178.0	0.0	20.0	20.0	1	rbmpUkgrnErA?`@CbFa@t@ExABp@Hr@Nl@Tj@\v@p@Zn@Ph@Fn@?d@Kh@W`@YZa@`@k@\u@V
1466.0	0.0	10.0	10.0	1	rj`qUyjrmEKmv@A_WOq\i@{f@?qABs@B_@Hk@Ju@VqA\kB`@sBDu@Ai@?a@Ck@Ge@I_AEiBGo@GWQ]g@u@]Y_@W
1186.0	0.0	20.0	20.0	1	vzmpU{jqnEC|@ErD?vAAxAArACxB
206.0	0.0	2570.0	70.0	1	fnsxUyyx}E}GjFsGfEaLzG}HnDiCjAuNjF{CdAuE~AuNxE}G`CePhFiFfByCfAmE~AeFfB}E`BgHtCmHbDeDdBuBfAwC~AkHhEqDdCiRjPgDlDqCbD{@`Ao@|@sA~AiErGuIbOqDnG{BvDyBxDsDjGuClFeUr`@kLzRoEjIoEpHaAfBoGdK
1183.0	0.0	20.0	20.0	1	f{mpUa{qnECr@Ab@AxACxBCxE
1180.0	0.0	20.0	20.0	1	v}mpU}brnEy@bDSrA
599.0	0.0	1020.0	20.0	1	fzbqUi~lnEaBi@y@]_@OsAc@wAk@iAc@
3256.0	79.0	3070.0	79.0	1	xqp{Uw~t`FsGhIcN`P}HbJ}PlSaDlD}CvD_CpCeE~EwMlOmY`]oKbMwLhNiTjWcJhKkRxTkI|JuR`UwDtEeCnCiC~CsFpG_IhJeEfFqE`F{JxLgLxMeC|CgPfR{IfKiDxD_IhJwEpFk@p@
2391.0	79.0	2570.0	79.0	2	hrvhVi|egFvAk@lAq@
1179.0	0.0	20.0	20.0	1	lmnpUwrrnEkBr@q@b@kAdAsBtBy@hAe@v@w@bB
603.0	0.0	1020.0	20.0	1	ryoqUypenE?u@BcB?}B@mR
605.0	0.0	1020.0	20.0	1	vyoqUs{cnECqn@
595.0	0.0	1020.0	20.0	1	zjxpU_qmnEqCAeF?_CAiKCsKA
604.0	0.0	1020.0	20.0	1	ryoqUekenE?sD
601.0	0.0	1020.0	20.0	1	ptoqUsvgnEU[c@o@e@k@g@e@_@_@][e@_@k@]}@g@eAi@u@Wc@O
